256	10
Fp1	Fp2	F3	F4	F7	F8	Fz	C3	C4	Cz	T3	T5	T4	T6	P3	P4	Pz	O1	O2
-41.9511038956283	-37.4361968413825	-31.9141476707103	-31.2439960723278	-37.2677015823606	-41.2847817349508	-32.2473087510491	-31.2439960723278	-16.8567986144808	-21.8771914457923	-36.4328841626612	-20.7053835080491	-21.2070398474098	-20.0352319096666	-43.793063431754	-11.0015883634699	-14.1800216586557	-4.30773125505455	-24.5539684016175
-43.793063431754	-38.2710142610819	-32.5842992690929	-37.2677015823606	-33.756107206836	-40.947791216907	-31.7456524116884	-31.9141476707103	-17.0252938735027	-21.5402009277485	-41.4494475562676	-23.0489993835355	-18.3617676325627	-17.1899596948196	-45.7996887891966	-10.3314367650874	-13.8468605783169	-4.97788285343709	-24.0523120622568
-36.0958936446174	-36.0958936446174	-30.2406833936065	-22.378847785153	-33.2544508674754	-34.2577635461967	-31.7456524116884	-33.4191166887922	-17.1899596948196	-21.7086961867704	-41.9511038956283	-26.8937548393988	-17.8601112932021	-10.833093104448	-46.8068309056229	-9.32812408636606	-14.8501732570382	-6.48285187151903	-20.873878767071
-42.1195991546502	-37.9378531807431	-26.0589374196994	-16.3551422751202	-35.5942373052567	-36.7660452429999	-31.0793302510109	-32.7527945281147	-19.0319192309453	-21.8771914457923	-40.6146301365682	-30.910834991989	-18.6987581506066	-19.2004144899672	-45.9681840482185	-10.6645978454261	-15.8534859357595	-8.82646774700542	-23.3821604638743
-45.4665277088579	-38.6080047791257	-27.2307453574426	-24.0523120622568	-34.9279151445792	-40.2814690562295	-31.0793302510109	-31.5809865903716	-20.2037271686885	-21.8771914457923	-37.7693579217212	-31.4124913313497	-22.7120088654917	-21.7086961867704	-46.4698403875792	-11.5032447028305	-15.6849906767376	-9.49661934538796	-23.715321544213
-34.4224293675135	-35.5942373052567	-29.0688754558633	-27.9008969558251	-30.4091786526284	-40.2814690562295	-30.5776739116503	-30.7423397329671	-20.5368882490272	-21.8771914457923	-38.4395095201038	-31.0793302510109	-20.873878767071	-21.2070398474098	-45.6350229678798	-9.49661934538796	-14.1800216586557	-9.82978042572671	-21.5402009277485
-30.2406833936065	-32.7527945281147	-32.9174603494316	-35.7627325642786	-33.9207730281529	-41.9511038956283	-30.4091786526284	-28.9042096345464	-20.0352319096666	-21.3755351064317	-38.9411658594644	-31.5809865903716	-22.2103525261311	-19.5335755703059	-45.7996887891966	-8.48947722896162	-12.1733963012131	-10.4999320241093	-19.2004144899672
-36.4328841626612	-33.5876119478141	-29.0688754558633	-25.220290562295	-32.7527945281147	-39.1096611184863	-31.7456524116884	-29.2373707148852	-19.7020708293278	-22.2103525261311	-36.9345405020218	-31.7456524116884	-18.028606552224	-18.5302628915847	-44.1262245120928	-8.32481140764477	-11.8364057831693	-11.1700836224918	-18.3617676325627
-40.2814690562295	-34.7594198855573	-24.3854731425956	-17.1899596948196	-30.5776739116503	-35.261076224918	-32.0826429297322	-28.9042096345464	-19.2004144899672	-21.3755351064317	-36.7660452429999	-33.2544508674754	-14.8501732570382	-21.5402009277485	-42.9582460120546	-7.82315506828412	-11.5032447028305	-12.8397184618906	-19.7020708293278
-37.0992063233387	-38.2710142610819	-27.7324016968032	-25.3887858213169	-31.5809865903716	-38.7726706004425	-33.2544508674754	-29.2373707148852	-20.3683929900053	-22.0418572671092	-35.261076224918	-33.756107206836	-28.9042096345464	-21.5402009277485	-45.1333666285191	-6.98450821087968	-9.82978042572671	-14.6816779980163	-18.3617676325627
-37.0992063233387	-36.9345405020218	-29.0688754558633	-31.9141476707103	-31.9141476707103	-42.1195991546502	-32.7527945281147	-29.0688754558633	-20.5368882490272	-21.5402009277485	-33.2544508674754	-34.0892682871748	-26.7290890180819	-23.2136652048524	-46.4698403875792	-6.81984238956282	-10.1629415060655	-16.1866470160983	-17.3584549538415
-37.6046921004044	-37.2677015823606	-31.7456524116884	-42.6212554940108	-31.4124913313497	-45.4665277088579	-32.2473087510491	-29.4058659739071	-21.2070398474098	-20.873878767071	-35.261076224918	-35.4295714839399	-27.2307453574426	-24.3854731425956	-48.6449610040436	-8.48947722896162	-10.1629415060655	-19.5335755703059	-17.5269502128634
-37.6046921004044	-38.7726706004425	-29.5705317952239	-32.0826429297322	-33.9207730281529	-41.7864380743114	-32.415804010071	-29.9075223132677	-21.2070398474098	-21.5402009277485	-32.9174603494316	-36.9345405020218	-26.8937548393988	-24.7186342229343	-48.3117999237049	-10.833093104448	-11.1700836224918	-22.0418572671092	-19.7020708293278
-39.9444785381857	-39.4428221988251	-25.5572810803388	-21.2070398474098	-34.0892682871748	-41.4494475562676	-33.2544508674754	-29.9075223132677	-20.3683929900053	-22.0418572671092	-35.0925809658961	-36.9345405020218	-25.5572810803388	-23.0489993835355	-46.8068309056229	-10.833093104448	-13.1767089799344	-23.715321544213	-18.8634239719234
-37.4361968413825	-40.2814690562295	-26.0589374196994	-25.3887858213169	-29.0688754558633	-39.1096611184863	-32.5842992690929	-28.9042096345464	-21.3755351064317	-20.873878767071	-34.9279151445792	-37.2677015823606	-29.9075223132677	-23.2136652048524	-45.9681840482185	-9.32812408636606	-12.5065573815518	-25.8904421606775	-17.5269502128634
-40.7831253955901	-39.4428221988251	-27.5639064377813	-30.2406833936065	-29.9075223132677	-47.4731530663005	-32.7527945281147	-29.0688754558633	-22.378847785153	-22.378847785153	-33.756107206836	-37.2677015823606	-29.5705317952239	-27.3954111787594	-45.7996887891966	-9.15962882734416	-13.3452042389563	-30.4091786526284	-19.7020708293278
-43.2914070923934	-39.1096611184863	-31.4124913313497	-41.2847817349508	-30.7423397329671	-47.9748094056611	-32.2473087510491	-28.5672191165026	-22.2103525261311	-22.0418572671092	-33.0859556084535	-36.4328841626612	-29.4058659739071	-28.4025532951858	-45.1333666285191	-9.99827568474861	-12.0049010421912	-33.4191166887922	-20.7053835080491
-40.7831253955901	-39.4428221988251	-32.2473087510491	-36.597549983978	-32.9174603494316	-43.2914070923934	-32.7527945281147	-28.065562777142	-23.2136652048524	-21.8771914457923	-31.9141476707103	-35.9312278233005	-29.0688754558633	-24.3854731425956	-42.7897507530327	-11.3347494438086	-12.1733963012131	-36.597549983978	-20.3683929900053
-35.0925809658961	-37.0992063233387	-24.3854731425956	-21.2070398474098	-32.7527945281147	-40.1129737972076	-31.5809865903716	-25.8904421606775	-22.378847785153	-21.0385445883879	-30.4091786526284	-32.5842992690929	-27.3954111787594	-27.5639064377813	-36.597549983978	-11.3347494438086	-11.0015883634699	-37.7693579217212	-22.5435136064698
-38.4395095201038	-39.9444785381857	-25.3887858213169	-23.2136652048524	-29.9075223132677	-39.9444785381857	-31.9141476707103	-25.220290562295	-22.5435136064698	-22.0418572671092	-31.4124913313497	-31.4124913313497	-26.56059375906	-29.5705317952239	-34.0892682871748	-12.0049010421912	-11.6717399618524	-39.611317457847	-23.8838168032349
-39.4428221988251	-39.4428221988251	-27.0622500984207	-25.7257763393606	-30.7423397329671	-41.4494475562676	-32.0826429297322	-24.0523120622568	-22.5435136064698	-21.8771914457923	-32.9174603494316	-30.2406833936065	-28.065562777142	-30.2406833936065	-31.5809865903716	-11.6717399618524	-10.4999320241093	-39.9444785381857	-22.0418572671092
-40.2814690562295	-38.106348439765	-31.5809865903716	-36.9345405020218	-27.0622500984207	-45.298032449836	-32.5842992690929	-23.0489993835355	-23.8838168032349	-21.8771914457923	-28.2340580361639	-26.8937548393988	-28.7357143755245	-31.5809865903716	-29.2373707148852	-13.1767089799344	-9.15962882734416	-37.9378531807431	-23.0489993835355
-38.2710142610819	-38.2710142610819	-28.2340580361639	-36.4328841626612	-28.7357143755245	-44.1262245120928	-32.0826429297322	-22.378847785153	-23.5506557228962	-21.5402009277485	-25.3887858213169	-22.8805041245136	-28.065562777142	-32.7527945281147	-26.7290890180819	-13.1767089799344	-8.15631614862288	-34.9279151445792	-23.0489993835355
-36.0958936446174	-35.261076224918	-26.0589374196994	-22.378847785153	-33.9207730281529	-39.9444785381857	-32.2473087510491	-21.5402009277485	-23.2136652048524	-22.0418572671092	-29.4058659739071	-20.0352319096666	-28.7357143755245	-26.7290890180819	-23.3821604638743	-12.1733963012131	-7.48616455024033	-30.0760175722896	-20.873878767071
-31.4124913313497	-37.9378531807431	-37.4361968413825	-23.8838168032349	-29.0688754558633	-39.2743269398032	-32.2473087510491	-20.0352319096666	-22.0418572671092	-21.7086961867704	-27.3954111787594	-16.1866470160983	-29.4058659739071	-22.7120088654917	-20.3683929900053	-9.82978042572671	-7.48616455024033	-23.5506557228962	-17.5269502128634
-37.2677015823606	-37.4361968413825	-15.8534859357595	-26.7290890180819	-25.220290562295	-38.6080047791257	-31.9141476707103	-18.8634239719234	-22.378847785153	-22.378847785153	-26.3920985000381	-12.3380621225299	-27.0622500984207	-26.8937548393988	-18.6987581506066	-7.98782088960098	-6.31818605020219	-15.6849906767376	-12.0049010421912
-36.2643889036393	-34.5909246265354	-24.8871294819562	-34.0892682871748	-27.5639064377813	-39.9444785381857	-30.7423397329671	-17.3584549538415	-21.5402009277485	-21.2070398474098	-22.378847785153	-6.98450821087968	-24.5539684016175	-25.220290562295	-16.5236375341421	-5.9811955321584	-3.30441857633326	-8.15631614862288	-10.1629415060655
-41.9511038956283	-35.0925809658961	-26.2274326787213	-35.0925809658961	-27.3954111787594	-39.7798127168688	-31.0793302510109	-17.3584549538415	-21.5402009277485	-21.7086961867704	-22.378847785153	-7.48616455024033	-25.7257763393606	-21.2070398474098	-17.5269502128634	-4.8093875944152	-2.63426697795072	-4.64472177309834	-8.99496300602732
-35.5942373052567	-34.5909246265354	-19.365080311284	-20.5368882490272	-25.3887858213169	-33.756107206836	-30.7423397329671	-16.1866470160983	-20.2037271686885	-21.7086961867704	-21.5402009277485	-4.8093875944152	-25.220290562295	-19.8667366506447	-14.6816779980163	-3.30441857633326	-1.63095429922942	-0.627641620508129	-7.82315506828412
-29.4058659739071	-34.0892682871748	-19.7020708293278	-20.5368882490272	-23.5506557228962	-32.415804010071	-30.2406833936065	-15.3518295963989	-20.873878767071	-22.7120088654917	-18.3617676325627	-2.30110589761196	-27.0622500984207	-23.8838168032349	-12.5065573815518	-2.30110589761196	-0.627641620508129	0.53650744182498	-8.99496300602732
-35.5942373052567	-32.2473087510491	-18.5302628915847	-25.8904421606775	-24.0523120622568	-32.415804010071	-29.5705317952239	-14.1800216586557	-19.2004144899672	-22.2103525261311	-15.8534859357595	-0.96080270084687	-17.1899596948196	-19.5335755703059	-12.0049010421912	1.20665904020753	2.54313279926755	2.20997171892881	-4.97788285343709
-29.4058659739071	-31.9141476707103	-27.3954111787594	-31.5809865903716	-25.220290562295	-37.7693579217212	-28.7357143755245	-13.5098700602731	-18.3617676325627	-22.378847785153	-17.5269502128634	0.0348511024643301	-25.5572810803388	-16.6883033554589	-11.8364057831693	2.04147645990692	3.37795021896697	3.2132843976501	-2.97125749599451
-31.4124913313497	-33.2544508674754	-29.2373707148852	-31.4124913313497	-22.7120088654917	-42.9582460120546	-28.2340580361639	-13.1767089799344	-18.1971018112459	-21.7086961867704	-17.3584549538415	0.701173263141825	-30.7423397329671	-16.5236375341421	-11.6717399618524	1.70831537956816	4.71825341573206	3.04478913862822	-3.47291383535516
-36.9345405020218	-33.2544508674754	-12.6750526405737	-22.5435136064698	-21.8771914457923	-35.7627325642786	-30.2406833936065	-13.1767089799344	-19.0319192309453	-21.8771914457923	-18.3617676325627	0.869668522163735	-18.8634239719234	-21.7086961867704	-10.1629415060655	0.368012182803085	3.71494073701076	2.87629387960631	-3.8060749156939
-36.9345405020218	-35.4295714839399	-17.6916160341802	-22.2103525261311	-22.8805041245136	-34.0892682871748	-29.9075223132677	-11.6717399618524	-19.7020708293278	-21.2070398474098	-16.6883033554589	1.53982012054627	-26.3920985000381	-22.0418572671092	-9.66128516670481	0.869668522163735	3.2132843976501	2.20997171892881	-5.31104393377585
-36.597549983978	-35.0925809658961	-20.3683929900053	-27.3954111787594	-24.2169778835737	-36.0958936446174	-30.5776739116503	-13.0082137209125	-19.2004144899672	-21.3755351064317	-18.6987581506066	-0.125985281147479	-27.7324016968032	-21.0385445883879	-11.6717399618524	1.37132486152437	1.87298120088502	1.03816378118563	-2.97125749599451
-33.9207730281529	-33.756107206836	-23.3821604638743	-32.2473087510491	-26.2274326787213	-34.9279151445792	-30.2406833936065	-12.8397184618906	-18.5302628915847	-21.3755351064317	-17.8601112932021	-0.125985281147479	-23.715321544213	-21.2070398474098	-12.5065573815518	1.37132486152437	2.04147645990692	0.368012182803085	-0.796136879530025
-35.261076224918	-34.4224293675135	-25.7257763393606	-38.4395095201038	-29.2373707148852	-43.2914070923934	-30.2406833936065	-13.0082137209125	-20.3683929900053	-22.0418572671092	-18.6987581506066	-1.96794481727321	-29.0688754558633	-25.7257763393606	-14.6816779980163	-0.96080270084687	0.869668522163735	-2.97125749599451	-5.31104393377585
-37.0992063233387	-33.0859556084535	-22.378847785153	-23.8838168032349	-24.7186342229343	-42.1195991546502	-30.910834991989	-13.678365319295	-21.7086961867704	-22.2103525261311	-20.3683929900053	-3.30441857633326	-27.2307453574426	-25.0556247409781	-13.1767089799344	-2.97125749599451	0.0348511024643301	-3.637579656672	-6.65134713054093
-33.9207730281529	-37.9378531807431	-20.3683929900053	-22.0418572671092	-26.2274326787213	-34.4224293675135	-30.7423397329671	-13.5098700602731	-22.378847785153	-22.0418572671092	-20.5368882490272	-2.97125749599451	-22.5435136064698	-24.7186342229343	-13.1767089799344	-3.30441857633326	0.701173263141825	-3.8060749156939	-5.9811955321584
-43.9615586907759	-38.7726706004425	-22.0418572671092	-26.7290890180819	-27.2307453574426	-38.2710142610819	-30.5776739116503	-12.3380621225299	-23.3821604638743	-21.3755351064317	-19.7020708293278	-4.1430654337377	-33.4191166887922	-22.5435136064698	-14.0115263996338	-3.47291383535516	1.70831537956816	-5.9811955321584	-4.64472177309834
-38.7726706004425	-37.4361968413825	-25.5572810803388	-32.9174603494316	-28.065562777142	-38.7726706004425	-29.7390270542458	-12.1733963012131	-24.7186342229343	-21.8771914457923	-19.8667366506447	-5.14637811245899	-29.4058659739071	-23.0489993835355	-14.8501732570382	-4.64472177309834	1.53982012054627	-6.48285187151903	-3.97457017471579
-31.9141476707103	-35.0925809658961	-26.7290890180819	-39.2743269398032	-24.3854731425956	-42.2880944136721	-29.0688754558633	-11.3347494438086	-25.3887858213169	-21.5402009277485	-19.0319192309453	-6.48285187151903	-30.910834991989	-27.7324016968032	-15.183334337377	-7.15300346990158	1.37132486152437	-8.32481140764477	-7.65465980926223
-32.0826429297322	-35.0925809658961	-22.0418572671092	-26.8937548393988	-29.4058659739071	-37.7693579217212	-30.7423397329671	-11.6717399618524	-26.0589374196994	-22.0418572671092	-19.2004144899672	-7.82315506828412	-31.0793302510109	-26.7290890180819	-14.6816779980163	-9.32812408636606	-0.96080270084687	-10.3314367650874	-9.82978042572671
-30.0760175722896	-36.4328841626612	-18.8634239719234	-19.7020708293278	-27.5639064377813	-34.7594198855573	-31.0793302510109	-12.8397184618906	-27.0622500984207	-22.0418572671092	-20.873878767071	-8.99496300602732	-30.910834991989	-25.7257763393606	-14.6816779980163	-10.3314367650874	-3.637579656672	-12.0049010421912	-9.66128516670481
-31.4124913313497	-36.597549983978	-21.5402009277485	-26.56059375906	-27.5639064377813	-34.9279151445792	-30.910834991989	-12.8397184618906	-28.065562777142	-22.378847785153	-20.3683929900053	-9.49661934538796	-30.910834991989	-26.2274326787213	-15.6849906767376	-10.3314367650874	-4.47622651407644	-13.1767089799344	-9.82978042572671
-36.597549983978	-36.9345405020218	-23.5506557228962	-33.9207730281529	-30.2406833936065	-39.1096611184863	-30.0760175722896	-12.1733963012131	-25.7257763393606	-21.8771914457923	-19.5335755703059	-9.15962882734416	-30.4091786526284	-22.2103525261311	-16.0219811947814	-7.32149872892347	-3.30441857633326	-13.3452042389563	-5.81270027313649
-40.4461348775463	-36.2643889036393	-26.8937548393988	-41.4494475562676	-25.7257763393606	-42.6212554940108	-30.2406833936065	-11.5032447028305	-26.0589374196994	-22.2103525261311	-19.5335755703059	-9.66128516670481	-31.2439960723278	-26.3920985000381	-17.1899596948196	-7.98782088960098	-1.63095429922942	-14.3485169176776	-7.48616455024033
-34.9279151445792	-35.5942373052567	-21.2070398474098	-29.5705317952239	-25.5572810803388	-37.2677015823606	-29.0688754558633	-11.5032447028305	-24.8871294819562	-21.8771914457923	-18.5302628915847	-8.99496300602732	-29.7390270542458	-24.2169778835737	-14.8501732570382	-7.65465980926223	-0.627641620508129	-14.3485169176776	-9.66128516670481
-36.7660452429999	-34.4224293675135	-16.8567986144808	-20.873878767071	-27.7324016968032	-31.2439960723278	-29.5705317952239	-11.3347494438086	-24.3854731425956	-22.8805041245136	-17.5269502128634	-8.82646774700542	-28.7357143755245	-16.6883033554589	-14.8501732570382	-5.64803445181964	-1.12929795986878	-16.3551422751202	-8.82646774700542
-37.0992063233387	-36.2643889036393	-17.3584549538415	-25.7257763393606	-25.7257763393606	-33.9207730281529	-28.065562777142	-9.99827568474861	-23.0489993835355	-22.378847785153	-14.8501732570382	-7.65465980926223	-27.5639064377813	-20.873878767071	-13.0082137209125	-3.8060749156939	-0.627641620508129	-16.0219811947814	-7.32149872892347
-35.4295714839399	-33.5876119478141	-18.6987581506066	-29.4058659739071	-23.8838168032349	-34.2577635461967	-27.2307453574426	-9.32812408636606	-22.7120088654917	-22.7120088654917	-16.0219811947814	-6.65134713054093	-25.0556247409781	-23.2136652048524	-13.8468605783169	-2.97125749599451	-0.125985281147479	-15.6849906767376	-6.31818605020219
-30.0760175722896	-32.9174603494316	-22.2103525261311	-36.597549983978	-23.0489993835355	-33.4191166887922	-26.0589374196994	-8.65797248798351	-21.8771914457923	-21.3755351064317	-15.183334337377	-6.14969079118029	-26.3920985000381	-22.5435136064698	-14.1800216586557	-3.13592331731137	1.70831537956816	-15.6849906767376	-6.81984238956282
-37.9378531807431	-32.9174603494316	-19.7020708293278	-31.9141476707103	-25.0556247409781	-36.4328841626612	-27.2307453574426	-9.82978042572671	-23.0489993835355	-22.378847785153	-14.8501732570382	-5.9811955321584	-19.7020708293278	-20.5368882490272	-13.8468605783169	-4.97788285343709	0.0348511024643301	-15.8534859357595	-8.65797248798351
-36.2643889036393	-31.5809865903716	-13.1767089799344	-19.0319192309453	-31.5809865903716	-33.0859556084535	-26.56059375906	-9.82978042572671	-22.5435136064698	-21.2070398474098	-13.3452042389563	-4.30773125505455	-33.4191166887922	-20.0352319096666	-10.6645978454261	-4.30773125505455	-0.459146361486233	-14.5131827389944	-8.99496300602732
-32.7527945281147	-34.0892682871748	-15.8534859357595	-24.3854731425956	-24.3854731425956	-32.415804010071	-27.7324016968032	-9.99827568474861	-25.3887858213169	-21.8771914457923	-13.3452042389563	-2.46960115663386	-26.8937548393988	-23.3821604638743	-12.1733963012131	-5.81270027313649	-0.96080270084687	-13.0082137209125	-9.99827568474861
-30.7423397329671	-32.5842992690929	-16.6883033554589	-30.910834991989	-20.0352319096666	-35.5942373052567	-28.2340580361639	-9.49661934538796	-25.0556247409781	-21.5402009277485	-13.5098700602731	0.0348511024643301	-24.2169778835737	-21.5402009277485	-12.6750526405737	-4.8093875944152	-0.125985281147479	-11.0015883634699	-7.48616455024033
-31.4124913313497	-36.9345405020218	-21.3755351064317	-42.1195991546502	-21.7086961867704	-41.2847817349508	-28.5672191165026	-11.0015883634699	-25.7257763393606	-22.378847785153	-15.5164954177157	-1.46628847791257	-27.2307453574426	-23.715321544213	-14.8501732570382	-4.97788285343709	0.53650744182498	-11.5032447028305	-8.99496300602732
-32.7527945281147	-38.106348439765	-19.5335755703059	-35.9312278233005	-24.5539684016175	-40.947791216907	-28.5672191165026	-11.3347494438086	-23.2136652048524	-21.7086961867704	-14.8501732570382	-2.97125749599451	-25.3887858213169	-20.0352319096666	-15.5164954177157	-4.47622651407644	0.199516923781189	-10.3314367650874	-7.48616455024033
-30.910834991989	-35.261076224918	-15.183334337377	-20.7053835080491	-22.7120088654917	-30.910834991989	-27.9008969558251	-11.6717399618524	-21.0385445883879	-21.8771914457923	-15.5164954177157	-0.125985281147479	-25.7257763393606	-19.0319192309453	-13.678365319295	-2.97125749599451	0.0348511024643301	-6.14969079118029	-7.48616455024033
-26.2274326787213	-33.5876119478141	-12.6750526405737	-21.3755351064317	-20.3683929900053	-28.4025532951858	-26.7290890180819	-11.5032447028305	-18.6987581506066	-21.2070398474098	-12.3380621225299	0.869668522163735	-23.0489993835355	-17.0252938735027	-14.0115263996338	0.0348511024643301	0.869668522163735	-3.637579656672	-4.8093875944152
-30.2406833936065	-32.5842992690929	-17.0252938735027	-26.7290890180819	-20.873878767071	-35.0925809658961	-25.8904421606775	-13.0082137209125	-18.1971018112459	-22.7120088654917	-10.4999320241093	0.0348511024643301	-22.2103525261311	-16.3551422751202	-16.8567986144808	0.869668522163735	0.869668522163735	-3.13592331731137	-1.96794481727321
-31.4124913313497	-29.0688754558633	-17.3584549538415	-34.7594198855573	-19.365080311284	-32.5842992690929	-24.3854731425956	-13.1767089799344	-14.3485169176776	-21.0385445883879	-16.6883033554589	2.04147645990692	-13.5098700602731	-11.3347494438086	-17.0252938735027	4.88674867475395	3.2132843976501	-0.294480540169374	1.37132486152437
-28.2340580361639	-31.0793302510109	-26.0589374196994	-31.7456524116884	-15.183334337377	-34.2577635461967	-23.8838168032349	-12.6750526405737	-13.678365319295	-21.8771914457923	-14.0115263996338	2.71162805828946	-20.5368882490272	-12.6750526405737	-17.8601112932021	4.88674867475395	4.54975815671015	-0.125985281147479	0.199516923781189
-34.9279151445792	-30.4091786526284	-12.8397184618906	-16.3551422751202	-22.5435136064698	-25.8904421606775	-22.8805041245136	-12.5065573815518	-11.1700836224918	-21.2070398474098	-11.3347494438086	2.87629387960631	-20.873878767071	-8.48947722896162	-16.3551422751202	6.56021295185779	4.71825341573206	0.0348511024643301	0.869668522163735
-39.7798127168688	-29.0688754558633	-5.9811955321584	-17.1899596948196	-22.7120088654917	-25.220290562295	-22.2103525261311	-12.6750526405737	-11.3347494438086	-22.7120088654917	-9.99827568474861	3.54644547798885	-14.6816779980163	-8.99496300602732	-16.3551422751202	7.39503037155718	4.04810181734952	0.368012182803085	1.53982012054627
-25.8904421606775	-29.4058659739071	-11.8364057831693	-19.2004144899672	-16.1866470160983	-24.8871294819562	-20.5368882490272	-11.8364057831693	-10.4999320241093	-21.8771914457923	-6.98450821087968	5.72156609445334	-16.5236375341421	-10.833093104448	-16.6883033554589	8.89999938963912	4.38509233539331	1.03816378118563	4.2165970763714
-23.5506557228962	-28.4025532951858	-11.5032447028305	-27.2307453574426	-16.8567986144808	-26.7290890180819	-20.7053835080491	-10.833093104448	-10.3314367650874	-22.0418572671092	-6.31818605020219	7.06186929121843	-15.3518295963989	-8.15631614862288	-18.028606552224	9.06849464866103	5.38840501411458	1.87298120088502	6.223222433814
-26.0589374196994	-27.0622500984207	-16.5236375341421	-29.4058659739071	-16.5236375341421	-29.5705317952239	-20.873878767071	-11.1700836224918	-10.4999320241093	-21.7086961867704	-5.64803445181964	8.06518196993973	-15.6849906767376	-5.14637811245899	-18.1971018112459	9.40165572899976	6.223222433814	2.71162805828946	6.89337403219655
-26.3920985000381	-26.2274326787213	-3.30441857633326	-15.5164954177157	-15.5164954177157	-22.8805041245136	-21.0385445883879	-11.0015883634699	-10.1629415060655	-22.378847785153	-8.15631614862288	8.73533356832228	-21.5402009277485	-4.64472177309834	-16.5236375341421	8.06518196993973	5.72156609445334	1.20665904020753	4.38509233539331
-25.5572810803388	-26.0589374196994	-18.1971018112459	-13.0082137209125	-13.678365319295	-24.3854731425956	-20.0352319096666	-9.99827568474861	-11.3347494438086	-22.5435136064698	-6.98450821087968	7.72819145189594	-13.678365319295	-7.82315506828412	-14.8501732570382	8.06518196993973	6.56021295185779	0.701173263141825	5.05141449607079
-22.5435136064698	-25.8904421606775	-12.3380621225299	-17.6916160341802	-16.6883033554589	-25.8904421606775	-20.3683929900053	-9.49661934538796	-12.1733963012131	-21.8771914457923	-5.14637811245899	9.57015098802167	-12.3380621225299	-2.30110589761196	-13.1767089799344	10.2403025864042	7.22653511253527	0.53650744182498	7.56352563057909
-19.365080311284	-24.2169778835737	-2.46960115663386	-24.3854731425956	-13.678365319295	-25.3887858213169	-20.873878767071	-9.49661934538796	-11.3347494438086	-21.3755351064317	-4.8093875944152	10.2403025864042	-15.8534859357595	-7.32149872892347	-13.5098700602731	11.0751200061036	7.56352563057909	0.199516923781189	6.223222433814
-25.3887858213169	-29.0688754558633	-14.5131827389944	-28.5672191165026	-15.6849906767376	-30.2406833936065	-20.873878767071	-9.66128516670481	-12.6750526405737	-22.0418572671092	-5.14637811245899	9.90331206836042	-18.8634239719234	-11.5032447028305	-14.0115263996338	8.73533356832228	6.89337403219655	-1.96794481727321	3.2132843976501
-26.2274326787213	-29.9075223132677	-6.65134713054093	-16.0219811947814	-13.678365319295	-26.3920985000381	-22.378847785153	-10.6645978454261	-13.8468605783169	-21.5402009277485	-5.64803445181964	9.90331206836042	-12.8397184618906	-7.82315506828412	-13.1767089799344	7.56352563057909	3.88343599603265	-3.8060749156939	4.2165970763714
-29.2373707148852	-27.2307453574426	-7.32149872892347	-14.8501732570382	-15.5164954177157	-25.0556247409781	-22.8805041245136	-10.833093104448	-13.8468605783169	-22.378847785153	-6.81984238956282	9.23698990768291	-11.1700836224918	-9.15962882734416	-12.0049010421912	7.72819145189594	2.54313279926755	-4.64472177309834	3.71494073701076
-33.9207730281529	-28.065562777142	-8.82646774700542	-19.0319192309453	-17.1899596948196	-27.2307453574426	-22.5435136064698	-11.1700836224918	-12.0049010421912	-21.7086961867704	-6.65134713054093	8.73533356832228	-22.2103525261311	-8.82646774700542	-12.3380621225299	8.89999938963912	2.54313279926755	-5.81270027313649	4.04810181734952
-29.4058659739071	-31.2439960723278	-14.1800216586557	-27.5639064377813	-16.3551422751202	-29.2373707148852	-23.2136652048524	-12.5065573815518	-12.6750526405737	-22.2103525261311	-7.65465980926223	8.06518196993973	-17.5269502128634	-7.82315506828412	-14.0115263996338	8.73533356832228	1.70831537956816	-7.82315506828412	3.88343599603265
-40.947791216907	-30.5776739116503	-16.8567986144808	-31.0793302510109	-19.7020708293278	-28.4025532951858	-22.5435136064698	-14.5131827389944	-12.5065573815518	-22.5435136064698	-8.32481140764477	7.22653511253527	-16.1866470160983	-8.48947722896162	-14.6816779980163	8.73533356832228	2.54313279926755	-8.82646774700542	3.71494073701076
-31.2439960723278	-27.5639064377813	-11.5032447028305	-15.5164954177157	-20.3683929900053	-21.3755351064317	-22.7120088654917	-14.1800216586557	-10.4999320241093	-22.0418572671092	-7.65465980926223	8.73533356832228	-11.8364057831693	-6.81984238956282	-11.5032447028305	9.06849464866103	2.20997171892881	-8.48947722896162	3.71494073701076
-25.5572810803388	-26.56059375906	-9.66128516670481	-9.32812408636606	-19.7020708293278	-16.0219811947814	-21.2070398474098	-15.3518295963989	-9.32812408636606	-22.0418572671092	-10.4999320241093	8.56683830930037	-10.3314367650874	-3.637579656672	-11.8364057831693	11.4121105241474	2.37463754024567	-7.48616455024033	6.05855661249713
-24.7186342229343	-28.4025532951858	-11.1700836224918	-17.1899596948196	-17.5269502128634	-17.1899596948196	-19.7020708293278	-15.183334337377	-7.82315506828412	-22.2103525261311	-10.4999320241093	9.90331206836042	-9.49661934538796	-1.29779321889067	-13.0082137209125	14.4220485603113	2.20997171892881	-6.98450821087968	9.40165572899976
