64 10
"Fp2_F4"	"F4_C4"	"C4_P4"	"P4_O2"	"Fp1_F3"	"F3_C3"	"C3_P3"	"P3_O1"	"Fp2_F8"	"F8_T4"	"T4_T6"	"T6_O2"	"Fp1_F7"	"F7_T3"	"T3_T5"	"T5_O1"	"Fz_Cz"	"Cz_Pz"
2.60413199779672	2.39563295097135	5.60808029889319	-6.84718673686785	11.1053598051632	-13.1388217715699	10.6117745634004	-5.14179125705341	2.62398584159127	-1.23278064791208	2.60084971904064	-0.231396401926412	-2.98596386773161	0.539461746370812	9.42090834354614	-3.53788488224508	2.80115049762441	6.42089904664113
4.88282123237646	-1.12398652394486	9.83605040940039	-6.96047105123838	11.4208054813058	-8.87449679505042	3.69524543261175	-6.83798196814747	3.0731055010049	-2.03118219707229	12.3916597403201	-6.7991689776591	-3.68042509406499	1.77701714392421	7.22636959279173	-5.91938949193128	10.4316087018509	-9.92915935008973
6.97884354591002	-6.82326946823708	6.00215045678528	-2.24889944873476	20.6215606661929	-12.0888018488825	2.48637493246372	-7.72735423745175	0.451398652789308	1.17286402092806	6.9611769833941	-4.67661457138801	-1.37398826702723	5.12382310148367	6.72013255685243	-7.17818787898656	12.1230822138229	-16.7945024191716
5.02643393430037	-7.30957394288353	-2.84474769554527	-0.34172034693264	23.4421629832798	-17.3632797463302	0.796361027054427	-8.15253938370311	-2.83759558319559	-0.573707005119218	-3.28770071406477	1.22939525131851	-2.48183734727505	5.0630240118912	4.5686881926156	-8.42716997693086	14.005552510948	-24.0623013006556
5.50492886576643	-3.36141770853884	-3.433225896546	-2.40688635042828	17.4800682189004	-20.4811343275738	4.46412175480522	-6.44481816287415	-0.0646907298204589	-2.40235307367011	-4.50975659094108	3.28019930468496	-4.18055636473016	-1.36400394749653	7.76702949290009	-7.20423169741578	13.6558734160512	-21.8323544757063
5.33689077979892	-4.42033737341104	-2.5259384156351	-4.83276193187294	8.08186600331357	-21.4275417118118	10.0770822503211	-5.34498179052564	-0.175870826909012	-6.98216982693522	-2.90876684829119	3.62466056101526	0.216796486456428	-5.89960681898966	4.32636827799154	-7.25713319416107	14.7104909749926	-14.0517875328599
4.36158832381924	-4.51262241693528	-0.377730519709656	-5.33088534323619	0.796813649882417	-19.2884150594397	14.2875121201075	-5.03217398342498	-0.0446541283437147	-6.68595863084959	1.78008433350398	-0.909121530372561	4.64361881315863	-8.12388457906446	3.19017825374262	-8.94617576071158	11.2183359719746	-7.1392277219452
6.08102079414252	-4.26516723897361	0.479817357883498	-6.58439529922033	-4.98792283098766	-14.6092400059567	15.4863035282661	-4.7085286743787	-3.1534632002946	-0.839336966507399	2.48175171895166	-2.77767593831758	1.64971972011326	-5.8528032152625	5.77538036034164	-10.3916848482493	5.26640747740737	-5.00179944377026
4.58936322918345	-3.83192607488707	2.82000707508799	-7.74344625400238	-7.76884031714785	-9.25241979731793	15.3709838204539	-5.5564254100829	-1.83790123662215	-4.68482741151757	5.27537771939948	-2.91865109587778	-0.282862132629022	-3.92801286458579	5.98756840504813	-8.98339511192806	-0.251843658923706	-0.276889662398547
5.1617015578639	-1.74181173621387	1.81383967111018	-8.99778164603188	-7.91768303666488	-2.92111829204643	13.9080886461073	-7.0605195739366	-2.60795612067305	-2.02976103407894	3.1481332820306	-2.27446828055029	-3.08031233685676	2.55252649025892	5.31717302059167	-8.78061943053446	-0.495281723438075	2.29097601890191
5.15934297733279	0.287034522239001	-1.1286299830696	-8.8809203385419	-6.25549420542301	-2.29012167367017	8.44662297481825	-5.64340767429747	0.929943536961944	-4.30534579361639	2.85803957713636	-4.04581014252161	-9.69414369680368	2.79039796120244	10.1391847306479	-8.97783957361906	-2.14596901916345	-1.4359104158568
4.18190782869593	-0.140297454128258	-1.99294720949594	-8.17815923730757	-4.49579321219206	2.39660812320401	-2.38568303816638	-3.08835073903955	-2.21045606056308	-1.69335853968182	2.1087416512799	-4.33442312327085	-8.78818873902538	-4.29699678681327	12.7386928826771	-7.22672622303245	-6.81636375040009	-8.7420105573157
2.91756910286482	-3.8205276402328	-1.07139530777562	-8.9086285367412	0.550363456736793	1.60972664716307	-10.972938967479	-3.88434371154413	-4.83771627896367	1.47972547778411	-0.255009926589437	-7.2699816541158	-7.38108148992198	-6.36533743757172	8.84852889522687	-7.79930254285639	-11.4288804071023	-13.5337370650524
6.02153629792561	-6.16966444817175	0.236955218499133	-9.80759581674462	0.0540506665488665	-4.75642435978902	-4.00521031669687	-6.04377545854447	-1.0484329808769	1.15542503606979	-1.43533241946032	-8.3904283842242	-8.11387927958214	-7.16838631269057	8.36579995645146	-7.83489383266025	-11.9292812780761	-14.7464830516633
6.13445791905044	-6.95652064575207	-1.08366163175623	-9.09329026168159	3.67889657474127	-13.6308956002526	4.1906926745506	-7.32758777978968	0.344220948804558	-1.70940396683666	-2.05504388987234	-7.57878771223501	-6.01094271573541	-6.52925173152923	6.0123007134311	-6.56100039691691	-9.72352455204721	-15.2563630077601
0.382436478067575	3.80625703439552	-3.3424758438239	-10.169707047983	9.33235960987913	-12.6515370170436	-2.10466122554319	-7.52529268401776	-1.02890955526218	0.389520553469753	1.07841251558753	-9.76251289313888	-3.10544732610106	-3.88924002796095	0.891502135305608	-6.84594609796904	-2.96476556442691	-15.9938529681707
-1.09647440026835	9.55554987112632	-3.95307522418154	-11.9202320794947	-1.30964310532392	-1.93441685523397	-3.64008310231976	-6.39308272623539	-1.33073623857272	3.10771729192677	-0.374547693521301	-8.81666519265106	-1.03487222956661	-3.93232078770811	-1.03175187103294	-7.27828090080537	8.37312230112152	-15.8423982844464
-1.32506021395586	8.77873123249254	-5.28154969860129	-12.8056110339029	-13.2860536298404	3.93114769011298	2.24312260124637	-4.98383746500886	-1.30828297460804	3.75321950902639	-6.40377503135056	-6.67465121703527	1.24327943890885	-3.54711681700803	-2.64664722110064	-7.14513620429008	13.2309216599274	-14.3093147234862
-3.29220875544315	7.82112155580696	-2.47527533202868	-9.06128077651116	-13.793297189755	7.64229681621812	4.042980064818	-3.0100046748897	-0.316102149940203	2.23486650310154	-0.408075161929772	-8.51833249940759	2.7709638808907	0.686860118721953	-3.38285681595108	-5.19299216727018	9.96373715563857	-4.70217720221858
-5.74726731667971	6.44570885561778	2.22451224867235	-5.51517337628441	-13.5718495762829	9.5480621785204	1.1156914830152	1.65105779720868	-0.840630405784617	5.06195358875383	-0.564830681569129	-6.24871209007407	4.14129487661877	0.0398814831260257	-4.46677777996084	-0.971436697322526	6.3489041492945	3.23465458912925
-2.2191568259617	0.0581944440965323	3.44321979432182	0.0640768390927171	-10.8655508417594	11.1808959502739	-2.3447101857171	7.52090625033454	0.297422544907731	2.24502533609171	1.56792063656725	-2.76403426601732	4.73837124438186	1.57460337808299	-5.26885569949152	4.44742225015866	3.14105189463386	-2.28965923717245
